Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Lieberman,Joseph,I.,,,02/24/1942,,M,U.S. Senator,Independent,CT,,01/05/2007,01/03/2013,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Lincoln,Blanche,Lambert,,,09/30/1960,,F,U.S. Senator,Democrat,AR,,01/03/1999,01/03/2011,Episcopalian,White,Bachelor's degree,Congressional Aide,Public service/politics,,,,Did not serve,,
Linder,John,,,,09/09/1942,,M,U.S. Representative,Republican,GA,7,01/03/2003,01/03/2011,Presbyterian,White,Professional degree,Business or banking,Medicine,,,,Air Force,,
Lipinski,Daniel,William,,,07/15/1966,,M,U.S. Representative,Democrat,IL,3,01/03/2005,01/03/2019,Roman Catholic,White,Doctorate degree,Congressional Aide,Education,,,,Did not serve,,
LoBiondo,Frank,A.,,,05/12/1946,,M,U.S. Representative,Republican,NJ,2,01/04/1995,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Loebsack,David,,,Dave,12/23/1952,,M,U.S. Representative,Democrat,IA,2,01/03/2007,01/03/2019,Methodist,White,Doctorate degree,Education,,,,,Did not serve,,
Lofgren,Zoe,,,,12/21/1947,,F,U.S. Representative,Democrat,CA,16,01/04/1995,01/03/2013,Protestant,White,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Lowey,Nita,M.,,,07/05/1937,,F,U.S. Representative,Democrat,NY,18,01/05/1993,01/03/2013,Jewish,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Lucas,Frank,Dean,,,01/06/1960,,M,U.S. Representative,Republican,OK,3,01/03/2003,01/03/2019,Baptist,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Luetkemeyer,Blaine,,,,05/07/1952,,M,U.S. Representative,Republican,MO,9,01/06/2009,01/03/2013,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Lugar,Richard,Green,,,04/04/1932,,M,U.S. Senator,Republican,IN,,01/04/1977,01/03/2013,Methodist,White,Master's degree,Agriculture,,,,,Navy,,
Lujan,Ben,R.,,,06/07/1972,,M,U.S. Representative,Democrat,NM,3,01/06/2009,01/03/2019,Roman Catholic,Hispanic,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Lummis,Cynthia,,,,09/10/1954,,F,U.S. Representative,Republican,WY,AL,01/06/2009,01/03/2017,Lutheran,White,Professional degree,Law,,,,,Did not serve,,
Lungren,Daniel,E.,,,09/22/1946,,M,U.S. Representative,Republican,CA,3,01/03/2005,01/03/2013,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Lynch,Stephen,F.,,,03/31/1955,,M,U.S. Representative,Democrat,MA,9,10/16/2001,01/03/2013,Roman Catholic,White,Master's degree,Law,Misc.,,,,Did not serve,,
Mack,Connie,,IV,,08/12/1967,,M,U.S. Representative,Republican,FL,14,01/03/2005,01/03/2013,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Maffei,Dan,,,,07/04/1968,,M,U.S. Representative,Democrat,NY,25,01/06/2009,01/03/2011,Roman Catholic,White,Master's degree,Congressional Aide,,,,,Did not serve,,
Maloney,Carolyn,B.,,,02/19/1948,,F,U.S. Representative,Democrat,NY,14,01/05/1993,01/03/2013,Presbyterian,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Manchin,Joe,,,,08/24/1947,,M,U.S. Senator,Democrat,WV,,11/15/2010,01/03/2013,Roman Catholic,White,Bachelor's degree,Misc.,,,,,Did not serve,,
Manzullo,Donald,,,,03/24/1944,,M,U.S. Representative,Republican,IL,16,01/05/1993,01/03/2013,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Marchant,Kenny,Ewell,,,02/23/1951,,M,U.S. Representative,Republican,TX,24,01/03/2005,01/03/2019,Nazarene,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
Markey,Betsy,,,,04/27/1956,,F,U.S. Representative,Democrat,CO,4,01/06/2009,01/03/2011,Roman Catholic,White,Master's degree,Computers/technology,,,,,Did not serve,,
Markey,Edward,J.,,,07/11/1946,,M,U.S. Representative,Democrat,MA,7,01/04/1977,01/03/2013,Roman Catholic,White,Professional degree,Law,,,,,Army Reserve,,
Marshall,Jim,,,,03/31/1948,,M,U.S. Representative,Democrat,GA,8,01/03/2007,01/03/2011,Roman Catholic,White,Professional degree,Education,Law,,,,U.S. Army,,
Martinez,Mel,,,,10/23/1946,,M,U.S. Senator,Republican,FL,,01/03/2005,01/03/2011,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Massa,Eric,,,,09/16/1959,,M,U.S. Representative,Democrat,NY,29,01/06/2009,03/08/2010,Roman Catholic,White,Bachelor's degree,Military,,,,,Navy,,
Matheson,Jim,,,,03/21/1960,,M,U.S. Representative,Democrat,UT,2,01/03/2001,01/03/2013,Mormon,White,Master's degree,Business or banking,,,,,Did not serve,,
Matsui,Doris,,,,09/25/1944,,F,U.S. Representative,Democrat,CA,5,03/08/2005,01/03/2013,Methodist,Asian American,Bachelor's degree,Public service/politics,,,,,Did not serve,,
McCain,John,Sidney,III,,08/29/1936,08/25/2018,M,U.S. Senator,Republican,AZ,,01/06/1987,08/25/2018,Episcopalian,White,Bachelor's degree,Business or banking,Military,,,,Navy,,
McCarthy,Carolyn,,,,01/05/1944,,F,U.S. Representative,Democrat,NY,4,01/07/1997,01/03/2015,Roman Catholic,White,High School graduate,Medicine,,,,,Did not serve,,
McCarthy,Kevin,,,,01/26/1965,,M,U.S. Representative,Republican,CA,22,01/03/2007,01/03/2013,Baptist,White,Master's degree,Congressional Aide,,,,,Did not serve,,
McCaskill,Claire,,,,07/24/1953,,F,U.S. Senator,Democrat,MO,,01/03/2007,01/03/2019,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McCaul,Michael,,,,01/14/1962,,M,U.S. Representative,Republican,TX,10,01/03/2005,01/03/2019,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
McClintock,Tom,,,,07/10/1956,,M,U.S. Representative,Republican,CA,4,01/06/2009,01/03/2019,Baptist,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
McCollum,Betty,,,,07/12/1954,,F,U.S. Representative,Democrat,MN,4,01/03/2001,01/03/2019,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
McConnell,Addison,Mitchell,,Mitch,02/20/1942,,M,U.S. Senator,Republican,KY,,01/03/1985,01/03/2021,Baptist,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
McCotter,Thaddeus,George,,Thad,08/22/1965,,M,U.S. Representative,Republican,MI,11,01/03/2003,07/06/2012,Not specified,White,Professional degree,Law,,,,,Did not serve,,
McDermott,Jim,,,,12/28/1936,,M,U.S. Representative,Democrat,WA,7,01/03/1989,01/03/2017,Episcopalian,White,Professional degree,Medicine,,,,,Navy Medical Corps,,
McGovern,James,P.,,Jim,11/20/1959,,M,U.S. Representative,Democrat,MA,3,01/07/1997,01/03/2013,Roman Catholic,White,Master's degree,Congressional Aide,,,,,Did not serve,,
McHenry,Patrick,,,,10/22/1975,,M,U.S. Representative,Republican,NC,10,01/03/2005,01/03/2019,Roman Catholic,White,Bachelor's degree,Law Enforcement,Real Estate,,,,Did not serve,,
McHugh,John,M.,,,09/29/1948,,M,U.S. Representative,Republican,NY,23,01/03/2003,01/03/2011,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
McIntyre,Mike,,,,08/06/1956,,M,U.S. Representative,Democrat,NC,7,01/07/1997,01/03/2015,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
McKeon,Howard,P.,,Buck,09/09/1938,,M,U.S. Representative,Republican,CA,25,01/05/1993,01/02/2015,Mormon,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
McMahon,Michael,E.,,,09/12/1957,,M,U.S. Representative,Democrat,NY,13,01/06/2009,01/03/2011,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McMorris Rodgers,Cathy,,,,05/22/1969,,F,U.S. Representative,Republican,WA,5,01/03/2005,01/03/2019,Christian,White,Master's degree,Agriculture,Public service/politics,,,,Did not serve,,
McNerney,Jerry,,,,06/18/1951,,M,U.S. Representative,Democrat,CA,11,01/03/2007,01/03/2013,Roman Catholic,White,Doctorate degree,Engineering,,,,,Did not serve,,
Meek,Kendrick,B.,,,09/06/1966,,M,U.S. Representative,Democrat,FL,17,01/03/2003,01/03/2011,Not specified,African American,Bachelor's degree,Law Enforcement,,,,,Did not serve,,
Meeks,Gregory,,,,09/25/1953,,M,U.S. Representative,Democrat,NY,6,02/03/1998,01/03/2013,Baptist,African American,Professional degree,Law,Public service/politics,,,,Did not serve,,
Melancon,Charles,J.,,,10/03/1947,,M,U.S. Representative,Democrat,LA,3,01/03/2005,01/03/2011,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Menendez,Robert,,,,01/01/1954,,M,U.S. Senator,Democrat,NJ,,01/08/2006,01/03/2019,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Merkley,Jeff,,,,10/24/1956,,M,U.S. Senator,Democrat,OR,,01/06/2009,01/03/2021,Lutheran,White,Master's degree,Public service/politics,,,,,Did not serve,,
Mica,John,L.,,,01/27/1943,,M,U.S. Representative,Republican,FL,7,01/05/1993,01/03/2017,Episcopalian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Michaud,Michael,Herman,,,01/15/1955,,M,U.S. Representative,Democrat,ME,2,01/03/2003,01/03/2015,Roman Catholic,White,High School graduate,Business or banking,,,,,Did not serve,,
Mikulski,Barbara,A.,,,07/20/1936,,F,U.S. Senator,Democrat,MD,,01/06/1987,01/03/2017,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Miller,Candice,S.,,,05/07/1954,,F,U.S. Representative,Republican,MI,10,01/03/2003,01/03/2017,Presbyterian,White,Unknown,Public service/politics,,,,,Did not serve,,
Miller,Gary,G.,,,10/16/1948,,M,U.S. Representative,Republican,CA,42,01/03/2003,01/03/2013,Protestant,White,High School graduate,,,,,,Did not serve,,
Miller,George,,,,05/17/1945,,M,U.S. Representative,Democrat,CA,7,01/14/1975,01/03/2013,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Miller,Jefferson,B.,,Jeff,06/27/1959,,M,U.S. Representative,Republican,FL,1,10/16/2001,01/03/2017,Methodist,White,Bachelor's degree,,,,,,Did not serve,,
Miller,Ralph,Bradley,,Brad,05/19/1953,,M,U.S. Representative,Democrat,NC,13,01/03/2003,01/03/2013,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Minnick,Walt,,,,09/20/1942,,M,U.S. Representative,Democrat,ID,1,01/06/2009,01/03/2011,Unitarian Universalist,White,Professional degree,Law,,,,,Army,,
Mitchell,Harry,E.,,,07/18/1940,,M,U.S. Representative,Democrat,AZ,5,01/03/2007,01/03/2011,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
Mollohan,Alan,B.,,,05/14/1943,,M,U.S. Representative,Democrat,WV,1,01/03/1983,01/03/2011,Baptist,White,Professional degree,Law,,,,,Army Reserve,,
Moore,Dennis,,,,11/08/1945,,M,U.S. Representative,Democrat,KS,3,01/03/1999,01/03/2011,Protestant,White,Professional degree,Law,,,,,U.S. Army Reserve,,
Moore,Gwendolynne,,,Gwen,04/18/1951,,F,U.S. Representative,Democrat,WI,4,01/03/2005,01/03/2019,Baptist,African American,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Moran,James,P.,Jr.,Jim,05/16/1945,,M,U.S. Representative,Democrat,VA,8,01/03/1991,01/03/2015,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
Moran,Jerry,,,,05/29/1954,,M,U.S. Representative,Republican,KS,1,01/07/1997,01/03/2011,Methodist,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Murkowski,Lisa,,,,05/22/1957,,F,U.S. Senator,Republican,AK,,12/20/2002,01/03/2023,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Murphy,Christopher,S.,,,08/03/1973,,M,U.S. Representative,Democrat,CT,5,01/03/2007,01/03/2013,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Murphy,Patrick,J.,,,10/19/1973,,M,U.S. Representative,Democrat,PA,8,01/03/2007,01/03/2011,Roman Catholic,White,Professional degree,Law,,,,,Army,Army Reserve,
Murphy,Scott,,,,01/26/1970,,M,U.S. Representative,Democrat,NY,20,04/29/2009,01/03/2011,Roman Catholic,White,Professional degree,Business or banking,Computers/technology,Misc.,,,Did not serve,,
Murphy,Timothy,,,Tim,09/12/1952,,M,U.S. Representative,Republican,PA,18,01/03/2003,10/21/2017,Roman Catholic,White,Doctorate degree,Medicine,,,,,Did not serve,,
Murray,Patty,,,,10/11/1950,,F,U.S. Senator,Democrat,WA,,01/05/1993,01/03/2023,Roman Catholic,White,Bachelor's degree,Education,,,,,Did not serve,,
Murtha,John,Patrick,Jr.,,06/17/1932,02/08/2010,M,U.S. Representative,Democrat,PA,12,02/05/1974,02/08/2010,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
Myrick,Sue,,,,08/01/1941,,F,U.S. Representative,Republican,NC,9,01/04/1995,01/03/2013,Evangelical,White,High School graduate,Business or banking,,,,,Did not serve,,
Nadler,Jerrold,,,,06/13/1947,,M,U.S. Representative,Democrat,NY,8,01/05/1993,01/03/2013,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Napolitano,Grace,F.,,,12/04/1936,,F,U.S. Representative,Democrat,CA,38,01/03/2003,01/03/2013,Roman Catholic,Hispanic,High School graduate,Business or banking,,,,,Did not serve,,
Neal,Richard,E.,,,02/14/1949,,M,U.S. Representative,Democrat,MA,2,01/03/1989,01/03/2013,Roman Catholic,White,Master's degree,Education,Public service/politics,,,,Did not serve,,
Nelson,Clarence,William,,Bill,09/29/1942,,M,U.S. Senator,Democrat,FL,,01/03/2001,01/03/2019,Episcopalian,White,Professional degree,Law,,,,,Army Reserve,,
Nelson,Earl,Benjamin,,Ben,05/17/1941,,M,U.S. Senator,Democrat,NE,,01/03/2001,01/03/2013,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Nunes,Devin,G.,,,10/01/1973,,M,U.S. Representative,Republican,CA,21,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Master's degree,Business or banking,,,,,Did not serve,,
Nye,Glenn,,,,09/09/1974,,M,U.S. Representative,Democrat,VA,2,01/06/2009,01/03/2011,Presbyterian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Obama,Barack,,,,10/04/1961,,M,U.S. President,Democrat,,,01/20/2009,01/20/2017,United Church of Christ,African American,Professional degree,Law,,,,,Did not serve,,
Oberstar,James,Louis,,,09/10/1934,,M,U.S. Representative,Democrat,MN,8,01/14/1975,01/03/2011,Roman Catholic,White,Master's degree,Congressional Aide,Education,,,,Did not serve,,
Obey,David,Ross,,,10/03/1938,,M,U.S. Representative,Democrat,WI,7,04/01/1969,01/03/2011,Roman Catholic,White,Master's degree,Real Estate,,,,,Did not serve,,
Olson,Pete,,,,12/09/1962,,M,U.S. Representative,Republican,TX,22,01/06/2009,01/03/2019,United Methodist,White,Professional degree,Congressional Aide,,,,,Navy,,
Olver,John,W.,,,09/03/1936,,M,U.S. Representative,Democrat,MA,1,06/04/1991,01/03/2013,Not specified,White,Doctorate degree,Education,,,,,Did not serve,,
Ortiz,Solomon,Porfirio,,,06/03/1937,,M,U.S. Representative,Democrat,TX,27,01/03/1983,01/03/2011,Methodist,Hispanic,Unknown,Law Enforcement,,,,,Did not serve,,
Owens,Bill,,,,01/20/1949,,M,U.S. Representative,Democrat,NY,23,11/06/2009,01/03/2011,Roman Catholic,White,Professional degree,Law,,,,,Air Force,Air Force Reserve,
Pallone,Frank,,Jr.,,10/30/1951,,M,U.S. Representative,Democrat,NJ,6,01/05/1993,01/03/2019,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Pascrell,William,J,Jr.,Bill Jr.,01/27/1937,,M,U.S. Representative,Democrat,NJ,8,01/07/1997,01/03/2013,Roman Catholic,White,Master's degree,Education,Public service/politics,,,,Reserve,,
Pastor,Ed,,,,06/28/1943,,M,U.S. Representative,Democrat,AZ,4,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Paul,Ronald,Ernest,,Ron,08/20/1935,,M,U.S. Representative,Republican,TX,14,01/03/1997,01/03/2013,Protestant,White,Professional degree,Medicine,,,,,Air National Guard,,
Paulsen,Erik,,,,05/14/1965,,M,U.S. Representative,Republican,MN,3,01/06/2009,01/03/2019,Lutheran,White,Bachelor's degree,Congressional Aide,,,,,Did not serve,,
Payne,Donald,M.,,,07/16/1934,03/06/2012,M,U.S. Representative,Democrat,NJ,10,01/03/1989,03/06/2012,Baptist,African American,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Pelosi,Nancy,,,,03/26/1940,,F,U.S. Representative,Democrat,CA,8,01/05/1993,01/03/2013,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Pence,Mike,,,,06/07/1959,,M,U.S. Representative,Republican,IN,6,01/03/2003,01/03/2013,Christian,White,Professional degree,Acting/entertainer,,,,,Did not serve,,
Perlmutter,Ed,,,,05/01/1953,,M,U.S. Representative,Democrat,CO,7,01/03/2007,01/03/2019,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Perriello,Thomas,S.P.,,Tom,10/09/1974,,M,U.S. Representative,Democrat,VA,5,01/06/2009,01/03/2011,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Peters,Gary,,,,12/01/1958,,M,U.S. Representative,Democrat,MI,9,01/06/2009,01/03/2013,Episcopalian,White,Master's degree,Education,,,,,Naval Reserve,,
Peterson,Collin,C.,,,06/29/1944,,M,U.S. Representative,Democrat,MN,7,01/03/1991,01/03/2019,Lutheran,White,Bachelor's degree,Business or banking,,,,,Army National Guard,,
Petri,Thomas,E.,,Tom,05/28/1940,,M,U.S. Representative,Republican,WI,6,04/03/1979,01/03/2015,Lutheran,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Pingree,Chellie,,,,04/02/1955,,F,U.S. Representative,Democrat,ME,1,01/06/2009,01/03/2019,Lutheran,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Pitts,Joseph,R.,,,10/10/1939,,M,U.S. Representative,Republican,PA,16,01/07/1997,01/03/2017,Protestant,White,Master's degree,Business or banking,Education,,,,Air Force,,
Platts,Todd,,,,03/05/1962,,M,U.S. Representative,Republican,PA,19,01/03/2001,01/03/2013,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Poe,Ted,,,,09/10/1948,,M,U.S. Representative,Republican,TX,2,01/03/2005,01/03/2019,United Church of Christ,White,Professional degree,Education,Law Enforcement,,,,Air Force Reserve,,
Polis,Jared,,,,05/12/1975,,M,U.S. Representative,Democrat,CO,2,01/06/2009,01/03/2019,Jewish,White,Bachelor's degree,Computers/technology,,,,,Did not serve,,
Pomeroy,Earl,,,,09/02/1952,,M,U.S. Representative,Democrat,ND,AL,01/05/1993,01/03/2011,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Posey,Bill,,,,12/18/1947,,M,U.S. Representative,Republican,FL,15,01/06/2009,01/03/2013,Methodist,White,Associate degree,Real Estate,,,,,Did not serve,,
Price,David,E.,,,08/17/1940,,M,U.S. Representative,Democrat,NC,4,01/03/1997,01/03/2019,Baptist,White,Doctorate degree,Education,Public service/politics,,,,Did not serve,,
Price,Tom,,,,10/08/1954,,M,U.S. Representative,Republican,GA,6,01/03/2005,02/10/2017,Presbyterian,White,Professional degree,Medicine,,,,,Did not serve,,
Pryor,Mark,Lunsford,,,01/10/1963,,M,U.S. Senator,Democrat,AR,,01/03/2003,01/03/2015,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Putnam,Adam,,,,07/31/1974,,M,U.S. Representative,Republican,FL,12,01/03/2001,01/03/2011,Episcopalian,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Quigley,Mike,,,,10/17/1958,,M,U.S. Representative,Democrat,IL,5,04/21/2009,01/03/2019,Roman Catholic,White,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Radanovich,George,P.,,,06/20/1955,,M,U.S. Representative,Republican,CA,19,01/04/1995,01/03/2011,Roman Catholic,White,Bachelor's degree,Agriculture,Business or banking,,,,Did not serve,,
Rahall,Nick,J.,,,05/20/1949,,M,U.S. Representative,Democrat,WV,3,01/05/1993,01/03/2015,Presbyterian,White,Bachelor's degree,Business or banking,Misc.,,,,Did not serve,,
Rangel,Charles,Bernard,,,06/11/1930,,M,U.S. Representative,Democrat,NY,15,01/05/1993,01/03/2013,Roman Catholic,African American,Bachelor's degree,Law,,,,,Army,,
Reed,John,F.,,Jack,11/12/1949,,M,U.S. Senator,Democrat,RI,,01/07/1997,01/03/2021,Roman Catholic,White,Professional degree,Education,Law,,,,Army,,
Reed,Tom,W.,II,,11/18/1971,,M,U.S. Representative,Republican,NY,29,11/18/2010,01/03/2013,Roman Catholic,White,Professional degree,Law,Real Estate,,,,Did not serve,,
Rehberg,Dennis,R,,,10/05/1955,,M,U.S. Representative,Republican,MT,AL,01/03/2001,01/03/2013,Episcopalian,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
Reichert,David,,,Dave,08/29/1950,,M,U.S. Representative,Republican,WA,8,01/03/2005,01/03/2019,Lutheran,White,Bachelor's degree,Law Enforcement,,,,,Air Force,Air Force Reserve,
Reid,Harry,M.,,,12/02/1939,,M,U.S. Senator,Democrat,NV,,01/06/1987,01/03/2017,Mormon,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Reyes,Silvestre,,,,11/10/1944,,M,U.S. Representative,Democrat,TX,16,01/07/1997,01/03/2013,Roman Catholic,Hispanic,Associate degree,Law Enforcement,,,,,Army,,
Richardson,Laura,,,,04/14/1962,,F,U.S. Representative,Democrat,CA,37,09/04/2007,01/03/2013,Christian,African American,Master's degree,Business or banking,Congressional Aide,,,,Did not serve,,
Risch,Jim,,,,05/03/1943,,M,U.S. Senator,Republican,ID,,01/06/2009,01/03/2021,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Roberts,Charles,Patrick,,Pat,04/20/1936,,M,U.S. Senator,Republican,KS,,01/07/1997,01/03/2021,Methodist,White,Bachelor's degree,Congressional Aide,Journalism,,,,Marine Corps,,
Rockefeller,John,D.,,Jay,06/18/1937,,M,U.S. Senator,Democrat,WV,,01/03/1985,01/03/2015,Presbyterian,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Rodriguez,Ciro,D.,,,12/09/1946,,M,U.S. Representative,Democrat,TX,23,01/03/2007,01/03/2011,Roman Catholic,Hispanic,Master's degree,Education,Public service/politics,,,,Did not serve,,
Roe,David,P.,,Phil,07/21/1945,,M,U.S. Representative,Republican,TN,1,01/06/2009,01/03/2019,United Methodist,White,Professional degree,Medicine,,,,,Army Medical Corps,,
Rogers,Harold,Dallas,,,12/31/1937,,M,U.S. Representative,Republican,KY,5,01/05/1981,01/03/2019,Baptist,White,Professional degree,Law,,,,,National Guard,,
Rogers,Michael,Dennis,,Mike,07/16/1958,,M,U.S. Representative,Republican,AL,3,01/03/2003,01/03/2019,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Rogers,Mike,,,,06/02/1963,,M,U.S. Representative,Republican,MI,8,01/03/2001,01/03/2015,Methodist,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Rohrabacher,Dana,,,,06/21/1947,,M,U.S. Representative,Republican,CA,46,01/03/2003,01/03/2013,Baptist,White,Master's degree,Journalism,Public service/politics,,,,Did not serve,,
Rooney,Thomas,J.,,,11/21/1970,,M,U.S. Representative,Republican,FL,16,01/06/2009,01/03/2013,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Roskam,Peter,,,,09/13/1961,,M,U.S. Representative,Republican,IL,6,01/03/2007,01/03/2019,Anglican,White,Professional degree,Law,,,,,Did not serve,,
Ros-Lehtinen,Ileana,,,,07/12/1952,,F,U.S. Representative,Republican,FL,18,08/29/1989,01/03/2013,Roman Catholic,Hispanic,Professional degree,Business or banking,Education,Public service/politics,,,Did not serve,,
Ross,Mike,,,,08/02/1961,,M,U.S. Representative,Democrat,AR,4,01/03/2001,01/03/2013,Methodist,White,Bachelor's degree,Medicine,,,,,Did not serve,,
Rothman,Steven,R.,,,10/14/1952,,M,U.S. Representative,Democrat,NJ,9,01/07/1997,01/03/2013,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Roybal-Allard,Lucille,,,,06/12/1941,,F,U.S. Representative,Democrat,CA,34,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Royce,Edward,R.,,Ed,10/12/1951,,M,U.S. Representative,Republican,CA,40,01/03/2003,01/03/2013,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Ruppersberger,Charles,A.,III,Dutch,01/31/1946,,M,U.S. Representative,Democrat,MD,2,01/03/2003,01/03/2019,Christian,White,Professional degree,Law,,,,,Did not serve,,
Rush,Bobby,L.,,,11/23/1946,,M,U.S. Representative,Democrat,IL,1,01/05/1993,01/03/2019,Protestant,African American,Bachelor's degree,Business or banking,Public service/politics,,,,Army,,
Ryan,Paul,D.,,,01/29/1970,,M,U.S. Representative,Republican,WI,1,01/03/1999,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,Congressional Aide,,,,Did not serve,,
Ryan,Timothy,J.,,Tim,07/16/1973,,M,U.S. Representative,Democrat,OH,17,01/03/2003,01/03/2013,Roman Catholic,White,Professional degree,Congressional Aide,,,,,Did not serve,,
Salazar,John,Tony,,,07/21/1953,,M,U.S. Representative,Democrat,CO,3,01/03/2005,01/03/2011,Roman Catholic,Hispanic,Bachelor's degree,Agriculture,,,,,Army,,
Salazar,Ken,,,,03/02/1955,,M,U.S. Senator,Democrat,CO,,01/03/2005,01/21/2009,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Sanchez,Linda,T.,,,01/28/1969,,F,U.S. Representative,Democrat,CA,39,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Sanchez,Loretta,,,,01/07/1960,,F,U.S. Representative,Democrat,CA,47,01/03/2001,01/03/2013,Roman Catholic,Hispanic,Master's degree,Business or banking,,,,,Did not serve,,
Sanders,Bernard,,,Bernie,09/08/1941,,M,U.S. Senator,Independent,VT,,01/03/2007,01/03/2019,Jewish,White,Bachelor's degree,Education,Journalism,,,,Did not serve,,
Sarbanes,John,,,,05/22/1962,,M,U.S. Representative,Democrat,MD,3,01/03/2007,01/03/2019,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Scalise,Steven,Joseph,,,10/06/1965,,M,U.S. Representative,Republican,LA,1,05/03/2008,01/03/2019,Roman Catholic,White,Bachelor's degree,Computers/technology,,,,,Did not serve,,
Schakowsky,Janice,D.,,Jan,05/26/1944,,F,U.S. Representative,Democrat,IL,9,01/03/1999,01/03/2019,Jewish,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Schauer,Mark,,,,10/02/1961,,M,U.S. Representative,Democrat,MI,7,01/06/2009,01/03/2011,United Methodist,White,Master's degree,Public service/politics,,,,,Did not serve,,
Schiff,Adam,B.,,,06/22/1960,,M,U.S. Representative,Democrat,CA,29,01/03/2003,01/03/2013,Jewish,White,Professional degree,Law,,,,,Did not serve,,
